category_id,category
2798,sporting goods > outdoor recreation > winter sports > avalanche safety > avalanche safety airbags
2799,sporting goods > outdoor recreation > winter sports > skiing & snowboarding > ski & snowboard accessories > ski & snowboard bags
2800,sporting goods > outdoor recreation > winter sports > skiing & snowboarding > ski & snowboard accessories > ski & snowboard helmets
2801,sporting goods > outdoor recreation > winter sports > skiing & snowboarding > ski & snowboard accessories > ski & snowboard leashes
2802,sporting goods > exercise & fitness > ab exercisers
2803,sporting goods > exercise & fitness > aerobic steps
2804,sporting goods > exercise & fitness > balance trainers
2805,sporting goods > exercise & fitness > cardio equipment > cardio machine accessories
2806,sporting goods > exercise & fitness > cardio equipment > elliptical trainers
2807,sporting goods > exercise & fitness > cardio equipment > exercise bikes
2808,sporting goods > exercise & fitness > cardio equipment > jump ropes
2809,sporting goods > exercise & fitness > cardio equipment > rowing machines
2810,sporting goods > exercise & fitness > cardio equipment > stair climbers & step machines
2811,sporting goods > exercise & fitness > cardio equipment > treadmills
2812,sporting goods > exercise & fitness > exercise balls
2813,sporting goods > exercise & fitness > exercise bands
2814,sporting goods > exercise & fitness > exercise benches & wedges
2815,sporting goods > exercise & fitness > foam rollers & massagers
2816,sporting goods > exercise & fitness > hand exercisers
2817,sporting goods > exercise & fitness > inversion tables
2818,sporting goods > exercise & fitness > power towers
2819,sporting goods > exercise & fitness > push up & pull up bars
2820,sporting goods > exercise & fitness > reaction balls
2821,sporting goods > exercise & fitness > running
2822,sporting goods > exercise & fitness > running > speed & resistance parachutes
2823,sporting goods > exercise & fitness > suspension trainers
2824,sporting goods > exercise & fitness > vibration exercise machines
2825,sporting goods > exercise & fitness > weight lifting equipment > dumbbells
2826,sporting goods > exercise & fitness > weight lifting equipment > kettlebells
2827,sporting goods > exercise & fitness > weight lifting equipment > medicine balls
2828,sporting goods > exercise & fitness > weight lifting equipment > weight bars & collars
2829,sporting goods > exercise & fitness > weight lifting equipment > weight lifting accessories
2830,sporting goods > exercise & fitness > weight lifting equipment > weight lifting accessories > exercise equipment mats
2831,sporting goods > exercise & fitness > weight lifting equipment > weight lifting accessories > weight lifting belts
2832,sporting goods > exercise & fitness > weight lifting equipment > weight lifting accessories > weight lifting gloves
2833,sporting goods > exercise & fitness > weight lifting equipment > weight lifting accessories > weight lifting machine accessories
2834,sporting goods > exercise & fitness > weight lifting equipment > weight lifting accessories > weight storage racks
2835,sporting goods > exercise & fitness > weight lifting equipment > weight lifting machines & racks
2836,sporting goods > exercise & fitness > weight lifting equipment > weight plates
2837,sporting goods > exercise & fitness > weight lifting equipment > weighted clothing
2838,sporting goods > exercise & fitness > yoga & pilates > pilates machines
2839,sporting goods > exercise & fitness > yoga & pilates > yoga & pilates towels
2840,sporting goods > exercise & fitness > yoga & pilates > yoga bags & mat carriers
2841,sporting goods > exercise & fitness > yoga & pilates > yoga blocks
2842,sporting goods > exercise & fitness > yoga & pilates > yoga mats
2843,sporting goods > exercise & fitness > yoga & pilates > yoga straps & bands
2844,sporting goods > indoor games > air hockey
2845,sporting goods > indoor games > air hockey > air hockey paddles
2846,sporting goods > indoor games > air hockey > air hockey pucks
2847,sporting goods > indoor games > air hockey > air hockey tables
2848,sporting goods > indoor games > billiards
2849,sporting goods > indoor games > billiards > billiard ball racks
2850,sporting goods > indoor games > billiards > billiard balls
2851,sporting goods > indoor games > billiards > billiard cue accessories
2852,sporting goods > indoor games > billiards > billiard cue accessories > billiard cue cases
2853,sporting goods > indoor games > billiards > billiard cue accessories > billiard cue chalk
2854,sporting goods > indoor games > billiards > billiard cue accessories > billiard cue racks
2855,sporting goods > indoor games > billiards > billiard cue accessories > billiard cue tips
2856,sporting goods > indoor games > billiards > billiard cues & bridges
2857,sporting goods > indoor games > billiards > billiard gloves
2858,sporting goods > indoor games > billiards > billiard table accessories
2859,sporting goods > indoor games > billiards > billiard table accessories > billiard pockets
2860,sporting goods > indoor games > billiards > billiard table accessories > billiard table brushes
2861,sporting goods > indoor games > billiards > billiard table accessories > billiard table covers & cloth
2862,sporting goods > indoor games > billiards > billiard table accessories > billiard table lights
2863,sporting goods > indoor games > billiards > billiard tables
2864,sporting goods > indoor games > bowling
2865,sporting goods > indoor games > bowling > bowling bags
2866,sporting goods > indoor games > bowling > bowling balls
2867,sporting goods > indoor games > bowling > bowling gloves & wrist supports
2868,sporting goods > indoor games > bowling > bowling pins
2869,sporting goods > indoor games > bowling > clothing & shoes
2870,sporting goods > indoor games > darts
2871,sporting goods > indoor games > darts > dart parts
2872,sporting goods > indoor games > darts > dart parts > dart flights
2873,sporting goods > indoor games > darts > dart parts > dart shafts
2874,sporting goods > indoor games > darts > dart parts > dart tips
2875,sporting goods > indoor games > darts > dart sets
2876,sporting goods > indoor games > darts > dartboard backboards
2877,sporting goods > indoor games > darts > dartboard cabinets
2878,sporting goods > indoor games > darts > dartboards
2879,sporting goods > indoor games > darts > throwing darts
2880,sporting goods > indoor games > foosball
2881,sporting goods > indoor games > foosball > foosball balls
2882,sporting goods > indoor games > foosball > foosball figures
2883,sporting goods > indoor games > foosball > foosball handles
2884,sporting goods > indoor games > foosball > foosball tables
2885,sporting goods > indoor games > multi-game tables
2886,sporting goods > indoor games > ping pong & table tennis
2887,sporting goods > indoor games > ping pong & table tennis > ping pong balls
2888,sporting goods > indoor games > ping pong & table tennis > ping pong nets & posts
2889,sporting goods > indoor games > ping pong & table tennis > ping pong paddles
2890,sporting goods > indoor games > ping pong & table tennis > ping pong robots
2891,sporting goods > indoor games > ping pong & table tennis > ping pong tables
2892,sporting goods > indoor games > table shuffleboard
2893,sporting goods > indoor games > table shuffleboard > shuffleboard tables
2894,sporting goods > indoor games > table shuffleboard > table shuffleboard powder & wax
2895,sporting goods > indoor games > table shuffleboard > table shuffleboard pucks
2896,sporting goods > outdoor recreation > climbing > climbing accessories
2897,sporting goods > outdoor recreation > climbing > climbing accessories > chalk bags
2898,sporting goods > outdoor recreation > climbing > climbing accessories > climbing brushes
2899,sporting goods > outdoor recreation > climbing > climbing accessories > climbing gloves
2900,sporting goods > outdoor recreation > climbing > climbing accessories > climbing helmets
2901,sporting goods > outdoor recreation > climbing > climbing accessories > climbing tape
2902,sporting goods > outdoor recreation > climbing > climbing accessories > crash pads & mats
2903,sporting goods > outdoor recreation > climbing > climbing accessories > rope bags
2904,sporting goods > outdoor recreation > climbing > climbing hardware
2905,sporting goods > outdoor recreation > climbing > climbing hardware > ascenders & descenders
2906,sporting goods > outdoor recreation > climbing > climbing hardware > belay & rappel devices
2907,sporting goods > outdoor recreation > climbing > climbing hardware > cams & nuts
2908,sporting goods > outdoor recreation > climbing > climbing hardware > carabiners
2909,sporting goods > outdoor recreation > climbing > climbing hardware > climbing harnesses
2910,sporting goods > outdoor recreation > climbing > climbing hardware > climbing rope & webbing
2911,sporting goods > outdoor recreation > climbing > climbing hardware > indoor climbing holds
2912,sporting goods > outdoor recreation > climbing > climbing hardware > pulleys
2913,sporting goods > outdoor recreation > climbing > climbing hardware > quickdraws
2914,sporting goods > outdoor recreation > climbing > clothing & shoes
